PARTY_NAME,PartyNumber,PARTY_SITE_ID,SITE_USE_ID,SITE_USE_CODE,PARTY_ID,ACCOUNT_NUMBER,ACCOUNT_NAME,CUST_ACCOUNT_ID,ACCOUNT_STATUS,PARTY_SITE_NUMBER,PARTY_SITE_STATUS,START_DATE,END_DATE,PRIMARY_FLAG,BILL_TO_FLAG,SHIP_TO_FLAG,LOCATION,ADDRESS1,ADDRESS2,ADDRESS3,ADDRESS4,CITY,POSTAL_CODE,STATE,COUNTRY
JD THOMAS LLC,14812,100000046278138,100000046288024,BILL_TO,100000046274807,1192,JD THOMAS LLC,100000046282468,A,13771,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,3348,PO BOX 1101,,,,MCALESTER,74145,OK,US
ST JOHNS EPISCOPAL CHURCH,14813,100000046278139,100000046288668,BILL_TO,100000046274808,3074,ST JOHNS EPISCOPAL CHURCH,100000046284350,A,13772,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,3992,117 HARRISON ST,,,,CAMDEN,71701,AR,US
SATTERLEE MECHANICAL CONTRACT CORP,14814,100000046278111,100000046288028,BILL_TO,100000046274809,1444,SATTERLEE MECHANICAL CONTRACT CORP,100000046282720,A,13744,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,3352,PO BOX 400,,,,JOPLIN,64802,MO,US
SOUTHEASTERN OK STATE UNIV,14815,100000046277560,100000046287700,BILL_TO,100000046274810,1709,SOUTHEASTERN OK STATE UNIV,100000046282985,A,13194,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,3024,1405 N 4TH PMB 4217,,,,DURANT,74701,OK,US
ZIESON CONSTRUCTION CO LLC,14816,100000046279434,100000046288029,BILL_TO,100000046274811,1446,ZIESON CONSTRUCTION CO LLC,100000046282722,A,15063,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,3353,22750 SPRUCE RD,,,,WAYNESVILLE,65583,MO,US
BARBEES HEAT & AIR,14817,100000046279033,100000046288358,BILL_TO,100000046274812,2093,BARBEES HEAT & AIR,100000046283369,A,14663,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,3682,PO BOX 370,,,,FOYIL,74031,OK,US
PRAETZEL CULINARY ARTS,14818,100000046279034,100000046287709,BILL_TO,100000046274813,2250,PRAETZEL CULINARY ARTS,100000046283526,A,14664,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,3033,723 CENTRAL AVE,,,,HOT SPRINGS,71901,AR,US
PRAETZEL CULINARY ARTS,14818,100000046279034,100000046288992,SHIP_TO,100000046274813,2250,PRAETZEL CULINARY ARTS,100000046283526,A,14664,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,4316,723 CENTRAL AVE,,,,HOT SPRINGS,71901,AR,US
ORANGE THEORY FITNESS,14819,100000046278121,100000046287868,BILL_TO,100000046274814,3022,ORANGE THEORY FITNESS,100000046284298,A,13754,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,3192,100 E JOYCE BLVD STE 8,,,,FAYETTEVILLE,68648,AR,US
ORANGE THEORY FITNESS,14819,100000046278121,100000046288512,SHIP_TO,100000046274814,3022,ORANGE THEORY FITNESS,100000046284298,A,13754,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,3836,100 E JOYCE BLVD STE 8,,,,FAYETTEVILLE,68648,AR,US
DEPARTMENT OF PUBLIC SAFETY FISCAL,14820,100000046279164,100000046288364,BILL_TO,100000046274815,2098,DEPARTMENT OF PUBLIC SAFETY FISCAL,100000046283374,A,14794,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,3688,1 STATE POLICE PLAZA DR,,,,LITTLE ROCK,72209,AR,US
DEPARTMENT OF PUBLIC SAFETY FISCAL,14820,100000046279164,100000046288998,SHIP_TO,100000046274815,2098,DEPARTMENT OF PUBLIC SAFETY FISCAL,100000046283374,A,14794,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,4322,1 STATE POLICE PLAZA DR,,,,LITTLE ROCK,72209,AR,US
THE WATERS HOTEL,14821,100000046279169,100000046287388,BILL_TO,100000046274816,2101,THE WATERS HOTEL,100000046283377,A,14799,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,2712,340 CENTRAL AVE,,,,HOT SPRINGS,71901,AR,US
UNLIMITED HEAT & AIR,14822,100000046279043,100000046287393,BILL_TO,100000046274817,1725,UNLIMITED HEAT & AIR,100000046283001,A,14673,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,2717,2818 ADRIAN AVE,,,,SPRINGDALE,72764,AR,US
SUPERTECH HEAT & AIR OF CONWAY,14823,100000046277780,100000046287876,BILL_TO,100000046274818,2507,SUPERTECH HEAT & AIR OF CONWAY,100000046283783,A,13413,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,3200,11 LANDON LN,,,,GREENBRIER,72058,AR,US
SUPERTECH HEAT & AIR OF CONWAY,14823,100000046277780,100000046289009,SHIP_TO,100000046274818,2507,SUPERTECH HEAT & AIR OF CONWAY,100000046283783,A,13413,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,4333,11 LANDON LN,,,,GREENBRIER,72058,AR,US
SAGEBRUSH PIPELINE EQUIPMENT CO,14824,100000046278731,100000046289011,SHIP_TO,100000046274819,2257,SAGEBRUSH PIPELINE EQUIPMENT CO,100000046283533,A,14362,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,4335,8101 STATE HWY 66,,,,TULSA,74131-3823,OK,US
SAGEBRUSH PIPELINE EQUIPMENT CO,14824,100000046278731,100000046289186,BILL_TO,100000046274819,2257,SAGEBRUSH PIPELINE EQUIPMENT CO,100000046283533,A,14362,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,4510,8101 STATE HWY 66,,,,TULSA,74131-3823,OK,US
MJB WOOD GROUP LLC,14825,100000046277783,100000046287064,BILL_TO,100000046274820,2106,MJB WOOD GROUP LLC,100000046283382,A,13416,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,2388,1585 HIGH MEADOWS WAY,,,,CEDAR HILL,75104,TX,US
MJB WOOD GROUP LLC,14825,100000046277783,100000046287231,SHIP_TO,100000046274820,2106,MJB WOOD GROUP LLC,100000046283382,A,13416,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,2555,1585 HIGH MEADOWS WAY,,,,CEDAR HILL,75104,TX,US
HAMPTON HEATING & AIR,14826,100000046278674,100000046288378,BILL_TO,100000046274821,2364,HAMPTON HEATING & AIR,100000046283640,A,14305,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,3702,PO BOX 1045,,,,HAMPTON,71744,AR,US
MAUMELLE FIRE DEPARTMENT,14827,100000046278675,100000046287723,BILL_TO,100000046274822,3035,MAUMELLE FIRE DEPARTMENT,100000046284311,A,14306,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,3047,1100 EDGEWOOD,,,,MAUMELLE,72113,AR,US
LONOKE SERVICE COMPANY LLC,14828,100000046278928,100000046287881,BILL_TO,100000046274823,2910,LONOKE SERVICE COMPANY LLC,100000046284186,A,14559,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,3205,PO BOX 503,,,,LONOKE,72086,AR,US
LUCKINBILL,14829,100000046277788,100000046287068,BILL_TO,100000046274824,2911,LUCKINBILL,100000046284187,A,13421,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,2392,PO BOX 186,,,,ENID,73702,OK,US
QPS ENGINEERING LLC,14830,100000046279177,100000046287726,BILL_TO,100000046274825,3037,QPS ENGINEERING LLC,100000046284313,A,14807,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,3050,4500 S GARNETT RD,,,,TULSA,74146,OK,US
RIGHT TEMP HEATING & AC LLC,14831,100000046277789,100000046287070,SHIP_TO,100000046274826,1733,RIGHT TEMP HEATING & AC LLC,100000046283009,A,13422,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,2394,3701-A S HARVARD AVE,,,,TULSA,74135,OK,US
RIGHT TEMP HEATING & AC LLC,14831,100000046277789,100000046287071,BILL_TO,100000046274826,1733,RIGHT TEMP HEATING & AC LLC,100000046283009,A,13422,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,2395,3701-A S HARVARD AVE,,,,TULSA,74135,OK,US
PAUL STRINGFELLOW,14832,100000046277855,100000046287072,BILL_TO,100000046274827,3038,PAUL STRINGFELLOW,100000046284314,A,13488,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,2396,13317 OLD RIVER DR,,,,SCOTT,72142,AR,US
SOUTHWEST 4 & A LLC,14833,100000046278684,100000046287888,BILL_TO,100000046274828,2778,SOUTHWEST 4 & A LLC,100000046284054,A,14315,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,3212,700 SE 5TH ST #1,,,,BENTONVILLE,72712,AR,US
MARSHALL BRACKEN,14834,100000046279254,100000046288529,BILL_TO,100000046274829,1739,MARSHALL BRACKEN,100000046283015,A,14884,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,3853,76 WOODLAND LN,,,,IDABEL,74745,OK,US
ALESSI KEYES,14835,100000046278723,100000046287605,BILL_TO,100000046274830,1469,ALESSI KEYES,100000046282745,A,14354,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,2929,10623 MAUMELLE BLVD,,,,NORTH LITTLE ROCK,72113,AR,US
KNOX AC HEATING INC,14836,100000046279552,100000046287607,BILL_TO,100000046274831,2810,KNOX AC HEATING INC,100000046284086,A,15181,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,2931,3137 ALBERT PIKE RD,,,,HOT SPRINGS,71913,AR,US
HYDCO INC,14837,100000046277494,100000046288899,BILL_TO,100000046274832,1753,HYDCO INC,100000046283029,A,13128,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,4223,208 N BEECH ST,,,,NORTH LITTLE ROCK,72114,AR,US
JENCORP CONTRACTORS INC,14838,100000046278728,100000046287282,BILL_TO,100000046274833,1755,JENCORP CONTRACTORS INC,100000046283031,A,14359,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,2606,6 CEDAR HILL RD,,,,CONWAY,72032,AR,US
OKLAHOMA STATE UNIV TULSA,14839,100000046278400,100000046288904,BILL_TO,100000046274834,1757,OKLAHOMA STATE UNIV TULSA,100000046283033,A,14031,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,4228,700 N GREENWOOD AVE,,,,TULSA,74106,OK,US
MICHAEL SANDERS,14840,100000046278401,100000046288906,BILL_TO,100000046274835,2275,MICHAEL SANDERS,100000046283551,A,14032,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,4230,3051 MT MCGREGOR,,,,BENTON,72019,AR,US
AIRCO SERVICES OF NWA,14841,100000046277499,100000046288259,SHIP_TO,100000046274836,1759,AIRCO SERVICES OF NWA,100000046283035,A,13133,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,3583,411 N GOAD SPRINGS STE104,,,,LOWELL,72745,AR,US
AIRCO SERVICES OF NWA,14841,100000046277499,100000046288260,BILL_TO,100000046274836,1759,AIRCO SERVICES OF NWA,100000046283035,A,13133,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,3584,411 N GOAD SPRINGS STE104,,,,LOWELL,72745,AR,US
SCM ARCHITECTS PLLC,14842,100000046278405,100000046287613,BILL_TO,100000046274837,1480,SCM ARCHITECTS PLLC,100000046282756,A,14036,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,2937,1400 KIRK RD,,,,LITTLE ROCK,72223,AR,US
SHARILYN GASAWAY,14843,100000046278406,100000046287286,BILL_TO,100000046274838,1481,SHARILYN GASAWAY,100000046282757,A,14037,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,2610,2 SELLETTE CT,,,,LITTLE ROCK,72223,AR,US
WILSONS HEAT & AIR,14844,100000046277593,100000046286817,BILL_TO,100000046274839,1137,WILSONS HEAT & AIR,100000046282413,A,13227,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,2141,715 KERR ST PVT 72956,,,,VAN BUREN,72957,AR,US
WILSONS HEAT & AIR,14844,100000046277593,100000046287292,SHIP_TO,100000046274839,1137,WILSONS HEAT & AIR,100000046282413,A,13227,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,2616,715 KERR ST PVT 72956,,,,VAN BUREN,72957,AR,US
WILSONS HEAT & AIR,14844,100000046278456,100000046288915,BILL_TO,100000046274839,1137,WILSONS HEAT & AIR,100000046282413,A,14087,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,N,Y,N,4239,PO BOX 364,,,,VAN BUREN,72957,AR,US
BURDENS HVAC LLC,14845,100000046277594,100000046288585,BILL_TO,100000046274840,1357,BURDENS HVAC LLC,100000046282633,A,13228,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,3909,3510 REDBUD DR,,,,HOLDENVILLE,74848,OK,US
BOBBY WOOD & COMPANY,14846,100000046279295,100000046287299,BILL_TO,100000046274841,2562,BOBBY WOOD & COMPANY,100000046283838,A,14925,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,2623,526 WILDWOOD DR,,,,DECATUR,76234,TX,US
FAYETTEVILLE PUBLIC LIBRARY,14847,100000046277513,100000046287306,BILL_TO,100000046274842,2014,FAYETTEVILLE PUBLIC LIBRARY,100000046283290,A,13147,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,2630,401 W MOUNTAIN ST,,,,FAYETTEVILLE,72701,AR,US
PRO-LECTRIC INDUSTRIAL CONTRACTORS,14848,100000046278179,100000046288928,BILL_TO,100000046274843,1769,PRO-LECTRIC INDUSTRIAL CONTRACTORS,100000046283045,A,13811,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,4252,PO BOX 458,,,,LAVONIA,30553,GA,US
SOUTHERN PIPE & SUPPLY LR,14849,100000046278467,100000046286971,BILL_TO,100000046274844,1148,SOUTHERN PIPE & SUPPLY LR,100000046282424,A,14098,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,2295,4217 S SHACKLEFORD RD STE 5A,,,,LITTLE ROCK,72204,AR,US
SOUTHERN PIPE & SUPPLY LR,14849,100000046278467,100000046288280,SHIP_TO,100000046274844,1148,SOUTHERN PIPE & SUPPLY LR,100000046282424,A,14098,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,3604,4217 S SHACKLEFORD RD STE 5A,,,,LITTLE ROCK,72204,AR,US
RAYS HEATING & COOLING LLC,14850,100000046277520,100000046286972,BILL_TO,100000046274845,2296,RAYS HEATING & COOLING LLC,100000046283572,A,13154,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,2296,436 PHILLIPS RD 273,,,,LEXA,72355,AR,US
HSA ENGINEERING CONSULTING SERVICES,14851,100000046279333,100000046287953,SHIP_TO,100000046274846,1151,HSA ENGINEERING CONSULTING SERVICES,100000046282427,A,14963,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,3277,7405 ELLIS ST,,,,FT SMITH,72916,AR,US
HSA ENGINEERING CONSULTING SERVICES,14851,100000046279333,100000046287954,BILL_TO,100000046274846,1151,HSA ENGINEERING CONSULTING SERVICES,100000046282427,A,14963,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,3278,7405 ELLIS ST,,,,FT SMITH,72916,AR,US
FINK & COMPANY INC,14852,100000046279302,100000046288283,SHIP_TO,100000046274847,1771,FINK & COMPANY INC,100000046283047,A,14932,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,3607,5652 W 74TH ST,,,,INDIANAPOLIS,46278,IN,US
FINK & COMPANY INC,14852,100000046279302,100000046288933,BILL_TO,100000046274847,1771,FINK & COMPANY INC,100000046283047,A,14932,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,4257,5652 W 74TH ST,,,,INDIANAPOLIS,46278,IN,US
HERRON MECHANICAL,14853,100000046279303,100000046287956,BILL_TO,100000046274848,2574,HERRON MECHANICAL,100000046283850,A,14933,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,3280,6544 S 43RD W AVE,,,,TULSA,74132,OK,US
HERRON MECHANICAL,14853,100000046279303,100000046288934,SHIP_TO,100000046274848,2574,HERRON MECHANICAL,100000046283850,A,14933,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,4258,6544 S 43RD W AVE,,,,TULSA,74132,OK,US
HUFFMAN CONTRACTORS INC,14854,100000046277733,100000046287318,BILL_TO,100000046274849,1153,HUFFMAN CONTRACTORS INC,100000046282429,A,13366,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,2642,PO BOX 242840,,,,LITTLE ROCK,72223,AR,US
HENRY E PEACOCK ASSOCIATES,14855,100000046278996,100000046288596,BILL_TO,100000046274850,2299,HENRY E PEACOCK ASSOCIATES,100000046283575,A,14627,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,3920,PO BOX 224,,,,FORREST CITY,72336,AR,US
LW HEATING & AIR INC,14856,100000046277734,100000046288598,BILL_TO,100000046274851,2578,LW HEATING & AIR INC,100000046283854,A,13367,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,3922,215 9TH ST,,,,WYNNE,72396,AR,US
THIRD GENERATION ELECTRIC,14857,100000046278195,100000046286983,BILL_TO,100000046274852,1780,THIRD GENERATION ELECTRIC,100000046283056,A,13827,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,2307,8620 S 33 W AVE,,,,TULSA,74132,OK,US
WALMART DC 6011,14858,100000046277738,100000046287650,BILL_TO,100000046274853,2028,WALMART DC 6011,100000046283304,A,13371,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,2974,2200 E MANUFACTURERS BLVD,,,,BROOKHAVEN,39601,MS,US
COMFORT INN,14859,100000046279344,100000046287651,BILL_TO,100000046274854,1022,COMFORT INN,100000046282298,A,14974,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,2975,209 W COMMERCE,,,,BRYANT,71022,AR,US
C & D MECHANICAL,14860,100000046277529,100000046287326,BILL_TO,100000046274855,1241,C & D MECHANICAL,100000046282517,A,13163,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,2650,P O BOX 172,,,,SAPULPA,74067,OK,US
CARROLL ELECTRIC COOP CORP,14861,100000046277739,100000046288603,BILL_TO,100000046274856,2308,CARROLL ELECTRIC COOP CORP,100000046283584,A,13372,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,3927,PO BOX 4000,,,,BERRYVILLE,72616,AR,US
CHRISTOPHER ANDERSON,14862,100000046278198,100000046286692,BILL_TO,100000046274857,2834,CHRISTOPHER ANDERSON,100000046284110,A,13830,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,2016,114302 S 4629 RD,,,,SALLISAW,74955,OK,US
CHRISTOPHER ANDERSON,14862,100000046279002,100000046287330,BILL_TO,100000046274857,2834,CHRISTOPHER ANDERSON,100000046284110,A,14633,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,N,Y,N,2654,1310E MAIN ST,,,,STIGLER,74147,OK,US
3D CONTRACTING CORP,14863,100000046277741,100000046288294,BILL_TO,100000046274859,2835,3D CONTRACTING CORP,100000046284111,A,13374,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,3618,PO BOX 360,,,,TAYLOR,71861,AR,US
SAFETY TECH INC,14864,100000046279070,100000046287678,BILL_TO,100000046274860,1054,SAFETY TECH INC,100000046282330,A,14700,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,3002,801-B NWEST 122ND ST,,,,OKLAHOMA CITY,73114,OK,US
ANDERSON HA,14865,100000046278633,100000046287024,BILL_TO,100000046274861,1539,ANDERSON HA,100000046282815,A,14264,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,2348,3422 W MCRAY AVE,,,,SPRINGDALE,72764,AR,US
ANDERSON HA,14865,100000046278633,100000046287804,SHIP_TO,100000046274861,1539,ANDERSON HA,100000046282815,A,14264,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,3128,3422 W MCRAY AVE,,,,SPRINGDALE,72764,AR,US
LA QUINTA INN & SUITES,14866,100000046277618,100000046287681,BILL_TO,100000046274862,2342,LA QUINTA INN & SUITES,100000046283618,A,13252,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,N,Y,P,3005,774 S LYNN RIGGS BLVD,,,,CLAREMORE,74017,OK,US
LA QUINTA INN & SUITES,14866,100000046277618,100000046288440,SHIP_TO,100000046274862,2342,LA QUINTA INN & SUITES,100000046283618,A,13252,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,Y,P,3764,774 S LYNN RIGGS BLVD,,,,CLAREMORE,74017,OK,US
LA QUINTA INN & SUITES,14866,100000046277619,100000046287682,BILL_TO,100000046274862,2342,LA QUINTA INN & SUITES,100000046283618,A,13253,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,N,Y,N,3006,2009 S CHEROKEE ST,,,,CATOOSA,74015,OK,US
LA QUINTA INN & SUITES,14866,100000046278353,100000046288439,BILL_TO,100000046274862,2342,LA QUINTA INN & SUITES,100000046283618,A,13984,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,N,Y,N,3763,5285 W 6TH AVE,,,,STILLWATER,74704,OK,US
LA QUINTA INN & SUITES,14866,100000046278354,100000046287028,BILL_TO,100000046274862,2342,LA QUINTA INN & SUITES,100000046283618,A,13985,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,N,Y,N,2352,STE 600,,,,IRVING,75038,TX,US
LA QUINTA INN & SUITES,14866,100000046278641,100000046289259,BILL_TO,100000046274862,2342,LA QUINTA INN & SUITES,100000046283618,A,14272,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,N,Y,N,4583,909 HIDDEN RIDGE,,,,IRVING,75038,TX,US
LA QUINTA INN & SUITES,14866,100000046278801,100000046287027,BILL_TO,100000046274862,2342,LA QUINTA INN & SUITES,100000046283618,A,14432,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,2351,617 S BROADWAY,,,,LITTLE ROCK,72201,AR,US
MILESTONE CONSTRUCTION COMPANY LLC,14867,100000046278645,100000046287685,BILL_TO,100000046274863,2080,MILESTONE CONSTRUCTION COMPANY LLC,100000046283356,A,14276,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,3009,2002 S 48TH ST,,,,SPRINGDALE,72762,AR,US
ML JONES LLC,14868,100000046279515,100000046289261,BILL_TO,100000046274864,1277,ML JONES LLC,100000046282553,A,15144,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,4585,8 S 111TH E AVE,,,,TULSA,74128,OK,US
NABCO SERVICE,14869,100000046278646,100000046287689,BILL_TO,100000046274865,2878,NABCO SERVICE,100000046284154,A,14277,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,3013,PO BOX 1547,,,,CONWAY,72032,AR,US
NATIONAL HVAC,14870,100000046277397,100000046287035,SHIP_TO,100000046274866,1281,NATIONAL HVAC,100000046282557,A,13031,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,2359,7501 KANIS RD,,,,LITTLE ROCK,72204,AR,US
NATIONAL HVAC,14870,100000046277397,100000046287690,BILL_TO,100000046274866,1281,NATIONAL HVAC,100000046282557,A,13031,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,3014,7501 KANIS RD,,,,LITTLE ROCK,72204,AR,US
NORTHEASTERN HEALTH SYSTEM,14871,100000046277624,100000046287036,BILL_TO,100000046274867,1817,NORTHEASTERN HEALTH SYSTEM,100000046283093,A,13258,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,2360,PO BOX 1008,,,,TAHLEQUAH,74465,OK,US
SHAMES CONSTRUCTION,14872,100000046278647,100000046289263,BILL_TO,100000046274868,3081,SHAMES CONSTRUCTION,100000046284357,A,14278,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,4587,5826 BRISA ST,,,,LIVERMORE,94550,CA,US
SILOAM SPRINGS MEMORIAL HOSPITAL,14873,100000046279520,100000046288449,BILL_TO,100000046274869,2083,SILOAM SPRINGS MEMORIAL HOSPITAL,100000046283359,A,15149,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,3773,603 N PROGRESS AVE,,,,SILOAM SPRINGS,72761,AR,US
VALLEY INDUSTRIAL SERVICES INC,14874,100000046277401,100000046289265,BILL_TO,100000046274870,1551,VALLEY INDUSTRIAL SERVICES INC,100000046282827,A,13035,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,4589,PO BOX 1398,,,,RUSSELLVILLE,72811,AR,US
VOGT SHEET METAL,14875,100000046278933,100000046288039,BILL_TO,100000046274871,3085,VOGT SHEET METAL,100000046284361,A,14564,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,3363,10140 STATE HWY 99N,,,,ADA,74820,OK,US
WHOLESALE ELEC SUPPLY CO,14876,100000046277402,100000046288685,BILL_TO,100000046274872,1067,WHOLESALE ELEC SUPPLY CO,100000046282343,A,13036,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,4009,132 CRACKER BOX LN,,,,HOT SPRINGS,71913,AR,US
