Source Entity,Source Account #,Source Product Line,Product Line Description,Source Branch,Branch Description,Source Description,Account Number,Account Desc
Etairos,[null],[null],Equipment,[null],Jackson,[null],50102,Cost of Goods Sold: Project Material
Etairos,[null],[null],Equipment,[null],Jackson,[null],50103,Cost of Goods Sold: Subcontractor Graphics
Etairos,[null],[null],Equipment,[null],Jackson,[null],50199,COGS move to IC COGS
Etairos,[null],[null],Equipment,[null],Jackson,[null],50500,Freight
Etairos,[null],[null],Equipment,[null],Jackson,[null],50700,Blygold Royalty
Etairos,[null],[null],Equipment,[null],Jackson,[null],51498,Outside Broker
Etairos,[null],[null],Equipment,[null],Jackson,[null],55000,Inventory Adjustments
Etairos,[null],[null],Equipment,[null],Jackson,[null],57500,Prompt Pay Discounts
Etairos,[null],[null],Equipment,[null],Jackson,[null],57600,Purchase Discounts
Etairos,[null],[null],Equipment,[null],Jackson,[null],59998,Intra Business COGS
Etairos,[null],[null],Equipment,[null],Jackson,[null],59999,Intercompany COGS
Etairos,[null],[null],Equipment,[null],Jackson,[null],61100,Wages
Etairos,[null],[null],Equipment,[null],Jackson,[null],61110,Salaries
Etairos,[null],[null],Equipment,[null],Jackson,[null],61160,Bonus
Etairos,[null],[null],Equipment,[null],Jackson,[null],61170,Commissions
Etairos,[null],[null],Equipment,[null],Jackson,[null],61310,Health
Etairos,[null],[null],Equipment,[null],Jackson,[null],61340,401K
Etairos,[null],[null],Equipment,[null],Jackson,[null],61400,Payroll Tax
Etairos,[null],[null],Equipment,[null],Jackson,[null],61410,FICA
Etairos,[null],[null],Equipment,[null],Jackson,[null],61420,FUTA
Etairos,[null],[null],Equipment,[null],Jackson,[null],61499,Commissions Expense
Etairos,[null],[null],Equipment,[null],Jackson,[null],61500,Advertising
Etairos,[null],[null],Equipment,[null],Jackson,[null],61600,Auto Expenses
Etairos,[null],[null],Equipment,[null],Jackson,[null],61800,Charitable Contributions
Etairos,[null],[null],Equipment,[null],Jackson,[null],61900,Training & Seminars
Etairos,[null],[null],Equipment,[null],Jackson,[null],62000,Building Rent
Etairos,[null],[null],Equipment,[null],Jackson,[null],62100,Dues & Subscriptions
Etairos,[null],[null],Equipment,[null],Jackson,[null],63000,Office Expense
Etairos,[null],[null],Equipment,[null],Jackson,[null],63010,Cleaning
Etairos,[null],[null],Equipment,[null],Jackson,[null],63050,Postage
Etairos,[null],[null],Equipment,[null],Jackson,[null],63070,Telephone
Etairos,[null],[null],Equipment,[null],Jackson,[null],63095,Utilities Expense
Etairos,[null],[null],Equipment,[null],Jackson,[null],63150,Computer Expense
Etairos,[null],[null],Equipment,[null],Jackson,[null],63815,Consultant-Accounting
Etairos,[null],[null],Equipment,[null],Jackson,[null],64000,Travel Expense
Etairos,[null],[null],Equipment,[null],Jackson,[null],64040,Meals
Etairos,[null],[null],Equipment,[null],Jackson,[null],64050,Entertainment Expense
Etairos,[null],[null],Equipment,[null],Jackson,[null],65000,Maintenance Expense
Etairos,[null],[null],Equipment,[null],Jackson,[null],68000,"Training Expense, Professional"
Etairos,[null],[null],Equipment,[null],Jackson,[null],69110,Fees - Payroll
Etairos,[null],[null],Equipment,[null],Jackson,[null],69130,State Filling Fee
Etairos,[null],[null],Equipment,[null],Jackson,[null],69200,Insurance
Etairos,[null],[null],Equipment,[null],Jackson,[null],69210,Property
Etairos,[null],[null],Equipment,[null],Jackson,[null],74100,Legal
Etairos,[null],[null],Equipment,[null],Jackson,[null],74400,Accounting
Etairos,[null],[null],Equipment,[null],Jackson,[null],75100,Property Tax
Etairos,[null],[null],Equipment,[null],Jackson,[null],75300,Business License
Etairos,[null],[null],Equipment,[null],Memphis,[null],40100,Revenue
Etairos,[null],[null],Equipment,[null],Memphis,[null],40200,Commissions
Etairos,[null],[null],Equipment,[null],Memphis,[null],49999,Intercompany Revenue
Etairos,[null],[null],Equipment,[null],Memphis,[null],50000,Cost of Goods Sold
Etairos,[null],[null],Equipment,[null],Memphis,[null],50100,Material COGS
Etairos,[null],[null],Equipment,[null],Memphis,[null],50101,Cost of Goods Sold : Labor
Etairos,[null],[null],Equipment,[null],Memphis,[null],50102,Cost of Goods Sold: Project Material
Etairos,[null],[null],Equipment,[null],Memphis,[null],50103,Cost of Goods Sold: Subcontractor Graphics
Etairos,[null],[null],Equipment,[null],Memphis,[null],50199,COGS move to IC COGS
Etairos,[null],[null],Equipment,[null],Memphis,[null],50500,Freight
Etairos,[null],[null],Equipment,[null],Memphis,[null],50700,Blygold Royalty
Etairos,[null],[null],Equipment,[null],Memphis,[null],51498,Outside Broker
Etairos,[null],[null],Equipment,[null],Memphis,[null],55000,Inventory Adjustments
Etairos,[null],[null],Equipment,[null],Memphis,[null],57500,Prompt Pay Discounts
Etairos,[null],[null],Equipment,[null],Memphis,[null],57600,Purchase Discounts
Etairos,[null],[null],Equipment,[null],Memphis,[null],59998,Intra Business COGS
Etairos,[null],[null],Equipment,[null],Memphis,[null],59999,Intercompany COGS
Etairos,[null],[null],Equipment,[null],Memphis,[null],61110,Salaries
Etairos,[null],[null],Equipment,[null],Memphis,[null],61160,Bonus
Etairos,[null],[null],Equipment,[null],Memphis,[null],61170,Commissions
Etairos,[null],[null],Equipment,[null],Memphis,[null],61310,Health
Etairos,[null],[null],Equipment,[null],Memphis,[null],61340,401K
Etairos,[null],[null],Equipment,[null],Memphis,[null],61400,Payroll Tax
Etairos,[null],[null],Equipment,[null],Memphis,[null],61410,FICA
Etairos,[null],[null],Equipment,[null],Memphis,[null],61420,FUTA
Etairos,[null],[null],Equipment,[null],Memphis,[null],61499,Commissions Expense
Etairos,[null],[null],Equipment,[null],Memphis,[null],61500,Advertising
Etairos,[null],[null],Equipment,[null],Memphis,[null],61600,Auto Expenses
Etairos,[null],[null],Equipment,[null],Memphis,[null],61800,Charitable Contributions
Etairos,[null],[null],Equipment,[null],Memphis,[null],61900,Training & Seminars
Etairos,[null],[null],Equipment,[null],Memphis,[null],62000,Building Rent
Etairos,[null],[null],Equipment,[null],Memphis,[null],62025,Equipment Rent
Etairos,[null],[null],Equipment,[null],Memphis,[null],62100,Dues & Subscriptions
Etairos,[null],[null],Equipment,[null],Memphis,[null],63000,Office Expense
Etairos,[null],[null],Equipment,[null],Memphis,[null],63010,Cleaning
Etairos,[null],[null],Equipment,[null],Memphis,[null],63050,Postage
Etairos,[null],[null],Equipment,[null],Memphis,[null],63070,Telephone
Etairos,[null],[null],Equipment,[null],Memphis,[null],63095,Utilities Expense
Etairos,[null],[null],Equipment,[null],Memphis,[null],63150,Computer Expense
Etairos,[null],[null],Equipment,[null],Memphis,[null],63815,Consultant-Accounting
Etairos,[null],[null],Equipment,[null],Memphis,[null],64000,Travel Expense
Etairos,[null],[null],Equipment,[null],Memphis,[null],64040,Meals
Etairos,[null],[null],Equipment,[null],Memphis,[null],64050,Entertainment Expense
Etairos,[null],[null],Equipment,[null],Memphis,[null],65000,Maintenance Expense
Etairos,[null],[null],Equipment,[null],Memphis,[null],68000,"Training Expense, Professional"
Etairos,[null],[null],Equipment,[null],Memphis,[null],69100,Fees - Bank
Etairos,[null],[null],Equipment,[null],Memphis,[null],69200,Insurance
Etairos,[null],[null],Equipment,[null],Memphis,[null],69210,Property
Etairos,[null],[null],Equipment,[null],Memphis,[null],74100,Legal
Etairos,[null],[null],Equipment,[null],Memphis,[null],74400,Accounting
Etairos,[null],[null],Equipment,[null],Memphis,[null],75000,Taxes
Etairos,[null],[null],Equipment,[null],Memphis,[null],75100,Property Tax
Etairos,[null],[null],Equipment,[null],Memphis,[null],75300,Business License
Etairos,[null],[null],Equipment,[null],Memphis,[null],75500,Other Taxes
Etairos,[null],[null],General/HQ,[null],Arkansas,[null],61110,Salaries
Etairos,[null],[null],General/HQ,[null],Headquarters,[null],61110,Salaries
Etairos,[null],[null],General/HQ,[null],Headquarters,[null],61160,Bonus
Etairos,[null],[null],General/HQ,[null],Headquarters,[null],61340,401K
Etairos,[null],[null],General/HQ,[null],Headquarters,[null],61400,Payroll Tax
Etairos,[null],[null],General/HQ,[null],Jackson,[null],61110,Salaries
Etairos,[null],[null],General/HQ,[null],Memphis,[null],61110,Salaries
Etairos,[null],[null],General/HQ,[null],Memphis,[null],61160,Bonus
Etairos,[null],[null],General/HQ,[null],Memphis,[null],61310,Health
Etairos,[null],[null],General/HQ,[null],Memphis,[null],61340,401K
Etairos,[null],[null],General/HQ,[null],Memphis,[null],61410,FICA
Etairos,[null],[null],General/HQ,[null],Memphis,[null],61420,FUTA
Etairos,[null],[null],Hydronic,[null],Arkansas,[null],50000,Cost of Goods Sold
Etairos,[null],[null],Hydronic,[null],Arkansas,[null],50100,Material COGS
Etairos,[null],[null],Hydronic,[null],Arkansas,[null],50101,Cost of Goods Sold : Labor
Etairos,[null],[null],Hydronic,[null],Arkansas,[null],50102,Cost of Goods Sold: Project Material
Etairos,[null],[null],Hydronic,[null],Arkansas,[null],50103,Cost of Goods Sold: Subcontractor Graphics
Etairos,[null],[null],Hydronic,[null],Arkansas,[null],50199,COGS move to IC COGS
Etairos,[null],[null],Hydronic,[null],Arkansas,[null],50500,Freight
Etairos,[null],[null],Hydronic,[null],Arkansas,[null],50700,Blygold Royalty
Etairos,[null],[null],Hydronic,[null],Arkansas,[null],51498,Outside Broker
Etairos,[null],[null],Hydronic,[null],Arkansas,[null],55000,Inventory Adjustments
Etairos,[null],[null],Hydronic,[null],Arkansas,[null],57500,Prompt Pay Discounts
Etairos,[null],[null],Hydronic,[null],Arkansas,[null],57600,Purchase Discounts
Etairos,[null],[null],Hydronic,[null],Arkansas,[null],59998,Intra Business COGS
Etairos,[null],[null],Hydronic,[null],Arkansas,[null],59999,Intercompany COGS
Etairos,[null],[null],Hydronic,[null],Arkansas,[null],61110,Salaries
Etairos,[null],[null],Hydronic,[null],Arkansas,[null],61160,Bonus
Etairos,[null],[null],Hydronic,[null],Arkansas,[null],61340,401K
Etairos,[null],[null],Hydronic,[null],Arkansas,[null],61400,Payroll Tax
Etairos,[null],[null],Hydronic,[null],Arkansas,[null],61499,Commissions Expense
Etairos,[null],[null],Hydronic,[null],Headquarters,[null],50000,Cost of Goods Sold
Etairos,[null],[null],Hydronic,[null],Headquarters,[null],50100,Material COGS
Etairos,[null],[null],Hydronic,[null],Headquarters,[null],50101,Cost of Goods Sold : Labor
Etairos,[null],[null],Hydronic,[null],Headquarters,[null],50102,Cost of Goods Sold: Project Material
Etairos,[null],[null],Hydronic,[null],Headquarters,[null],50103,Cost of Goods Sold: Subcontractor Graphics
Etairos,[null],[null],Hydronic,[null],Headquarters,[null],50199,COGS move to IC COGS
Etairos,[null],[null],Hydronic,[null],Headquarters,[null],50500,Freight
Etairos,[null],[null],Hydronic,[null],Headquarters,[null],50700,Blygold Royalty
Etairos,[null],[null],Hydronic,[null],Headquarters,[null],51498,Outside Broker
Etairos,[null],[null],Hydronic,[null],Headquarters,[null],55000,Inventory Adjustments
Etairos,[null],[null],Hydronic,[null],Headquarters,[null],57500,Prompt Pay Discounts
Etairos,[null],[null],Hydronic,[null],Headquarters,[null],57600,Purchase Discounts
Etairos,[null],[null],Hydronic,[null],Headquarters,[null],59998,Intra Business COGS
Etairos,[null],[null],Hydronic,[null],Headquarters,[null],59999,Intercompany COGS
Etairos,[null],[null],Hydronic,[null],Headquarters,[null],61110,Salaries
Etairos,[null],[null],Hydronic,[null],Headquarters,[null],61160,Bonus
Etairos,[null],[null],Hydronic,[null],Headquarters,[null],61340,401K
Etairos,[null],[null],Hydronic,[null],Headquarters,[null],61400,Payroll Tax
Etairos,[null],[null],Hydronic,[null],Headquarters,[null],61499,Commissions Expense
Etairos,[null],[null],Hydronic,[null],Jackson,[null],40100,Revenue
Etairos,[null],[null],Hydronic,[null],Jackson,[null],40200,Commissions
Etairos,[null],[null],Hydronic,[null],Jackson,[null],50000,Cost of Goods Sold
Etairos,[null],[null],Hydronic,[null],Jackson,[null],50100,Material COGS
Etairos,[null],[null],Hydronic,[null],Jackson,[null],50101,Cost of Goods Sold : Labor
Etairos,[null],[null],Hydronic,[null],Jackson,[null],50102,Cost of Goods Sold: Project Material
Etairos,[null],[null],Hydronic,[null],Jackson,[null],50103,Cost of Goods Sold: Subcontractor Graphics
Etairos,[null],[null],Hydronic,[null],Jackson,[null],50199,COGS move to IC COGS
Etairos,[null],[null],Hydronic,[null],Jackson,[null],50500,Freight
Etairos,[null],[null],Hydronic,[null],Jackson,[null],50700,Blygold Royalty
Etairos,[null],[null],Hydronic,[null],Jackson,[null],51498,Outside Broker
Etairos,[null],[null],Hydronic,[null],Jackson,[null],55000,Inventory Adjustments
Etairos,[null],[null],Hydronic,[null],Jackson,[null],57500,Prompt Pay Discounts
Etairos,[null],[null],Hydronic,[null],Jackson,[null],57600,Purchase Discounts
Etairos,[null],[null],Hydronic,[null],Jackson,[null],59998,Intra Business COGS
Etairos,[null],[null],Hydronic,[null],Jackson,[null],59999,Intercompany COGS
Etairos,[null],[null],Hydronic,[null],Jackson,[null],61110,Salaries
Etairos,[null],[null],Hydronic,[null],Jackson,[null],61160,Bonus
Etairos,[null],[null],Hydronic,[null],Jackson,[null],61340,401K
Etairos,[null],[null],Hydronic,[null],Jackson,[null],61400,Payroll Tax
Etairos,[null],[null],Hydronic,[null],Jackson,[null],61499,Commissions Expense
Etairos,[null],[null],Hydronic,[null],Memphis,[null],40100,Revenue
Etairos,[null],[null],Hydronic,[null],Memphis,[null],40200,Commissions
Etairos,[null],[null],Hydronic,[null],Memphis,[null],50000,Cost of Goods Sold
Etairos,[null],[null],Hydronic,[null],Memphis,[null],50100,Material COGS
Etairos,[null],[null],Hydronic,[null],Memphis,[null],50101,Cost of Goods Sold : Labor
Etairos,[null],[null],Hydronic,[null],Memphis,[null],50102,Cost of Goods Sold: Project Material
Etairos,[null],[null],Hydronic,[null],Memphis,[null],50103,Cost of Goods Sold: Subcontractor Graphics
Etairos,[null],[null],Hydronic,[null],Memphis,[null],50199,COGS move to IC COGS
Etairos,[null],[null],Hydronic,[null],Memphis,[null],50500,Freight
Etairos,[null],[null],Hydronic,[null],Memphis,[null],50700,Blygold Royalty
Etairos,[null],[null],Hydronic,[null],Memphis,[null],51498,Outside Broker
Etairos,[null],[null],Hydronic,[null],Memphis,[null],55000,Inventory Adjustments
Etairos,[null],[null],Hydronic,[null],Memphis,[null],57500,Prompt Pay Discounts
Etairos,[null],[null],Hydronic,[null],Memphis,[null],57600,Purchase Discounts
Etairos,[null],[null],Hydronic,[null],Memphis,[null],59998,Intra Business COGS
Etairos,[null],[null],Hydronic,[null],Memphis,[null],59999,Intercompany COGS
Etairos,[null],[null],Hydronic,[null],Memphis,[null],61110,Salaries
Etairos,[null],[null],Hydronic,[null],Memphis,[null],61160,Bonus
Etairos,[null],[null],Hydronic,[null],Memphis,[null],61340,401K
Etairos,[null],[null],Hydronic,[null],Memphis,[null],61400,Payroll Tax
Etairos,[null],[null],Hydronic,[null],Memphis,[null],61499,Commissions Expense
Etairos,[null],[null],Parts,[null],Arkansas,[null],50000,Cost of Goods Sold
Etairos,[null],[null],Parts,[null],Arkansas,[null],50100,Material COGS
Etairos,[null],[null],Parts,[null],Arkansas,[null],50101,Cost of Goods Sold : Labor
Etairos,[null],[null],Parts,[null],Arkansas,[null],50102,Cost of Goods Sold: Project Material
Etairos,[null],[null],Parts,[null],Arkansas,[null],50103,Cost of Goods Sold: Subcontractor Graphics
Etairos,[null],[null],Parts,[null],Arkansas,[null],50199,COGS move to IC COGS
Etairos,[null],[null],Parts,[null],Arkansas,[null],50500,Freight
Etairos,[null],[null],Parts,[null],Arkansas,[null],50700,Blygold Royalty
Etairos,[null],[null],Parts,[null],Arkansas,[null],51498,Outside Broker
Etairos,[null],[null],Parts,[null],Arkansas,[null],55000,Inventory Adjustments
Etairos,[null],[null],Parts,[null],Arkansas,[null],57500,Prompt Pay Discounts
Etairos,[null],[null],Parts,[null],Arkansas,[null],57600,Purchase Discounts
Etairos,[null],[null],Parts,[null],Arkansas,[null],59998,Intra Business COGS
Etairos,[null],[null],Parts,[null],Arkansas,[null],59999,Intercompany COGS
Etairos,[null],[null],Parts,[null],Arkansas,[null],61110,Salaries
Etairos,[null],[null],Parts,[null],Arkansas,[null],61340,401K
Etairos,[null],[null],Parts,[null],Arkansas,[null],61400,Payroll Tax
Etairos,[null],[null],Parts,[null],Arkansas,[null],61499,Commissions Expense
Etairos,[null],[null],Parts,[null],Headquarters,[null],50000,Cost of Goods Sold
Etairos,[null],[null],Parts,[null],Headquarters,[null],50100,Material COGS
Etairos,[null],[null],Parts,[null],Headquarters,[null],50101,Cost of Goods Sold : Labor
Etairos,[null],[null],Parts,[null],Headquarters,[null],50102,Cost of Goods Sold: Project Material
Etairos,[null],[null],Parts,[null],Headquarters,[null],50103,Cost of Goods Sold: Subcontractor Graphics
Etairos,[null],[null],Parts,[null],Headquarters,[null],50199,COGS move to IC COGS
Etairos,[null],[null],Parts,[null],Headquarters,[null],50500,Freight
Etairos,[null],[null],Parts,[null],Headquarters,[null],50700,Blygold Royalty
Etairos,[null],[null],Parts,[null],Headquarters,[null],51498,Outside Broker
Etairos,[null],[null],Parts,[null],Headquarters,[null],55000,Inventory Adjustments
Etairos,[null],[null],Parts,[null],Headquarters,[null],57500,Prompt Pay Discounts
Etairos,[null],[null],Parts,[null],Headquarters,[null],57600,Purchase Discounts
Etairos,[null],[null],Parts,[null],Headquarters,[null],59998,Intra Business COGS
Etairos,[null],[null],Parts,[null],Headquarters,[null],59999,Intercompany COGS
Etairos,[null],[null],Parts,[null],Headquarters,[null],61110,Salaries
Etairos,[null],[null],Parts,[null],Headquarters,[null],61340,401K
Etairos,[null],[null],Parts,[null],Headquarters,[null],61400,Payroll Tax
Etairos,[null],[null],Parts,[null],Headquarters,[null],61499,Commissions Expense
Etairos,[null],[null],Parts,[null],Jackson,[null],40100,Revenue
Etairos,[null],[null],Parts,[null],Jackson,[null],40200,Commissions
Etairos,[null],[null],Parts,[null],Jackson,[null],40500,Shipping
Etairos,[null],[null],Parts,[null],Jackson,[null],49999,Intercompany Revenue
Etairos,[null],[null],Parts,[null],Jackson,[null],50000,Cost of Goods Sold
Etairos,[null],[null],Parts,[null],Jackson,[null],50100,Material COGS
Etairos,[null],[null],Parts,[null],Jackson,[null],50101,Cost of Goods Sold : Labor
Etairos,[null],[null],Parts,[null],Jackson,[null],50102,Cost of Goods Sold: Project Material
Etairos,[null],[null],Parts,[null],Jackson,[null],50199,COGS move to IC COGS
Etairos,[null],[null],Parts,[null],Jackson,[null],50500,Freight
Etairos,[null],[null],Parts,[null],Jackson,[null],50700,Blygold Royalty
Etairos,[null],[null],Parts,[null],Jackson,[null],51498,Outside Broker
Etairos,[null],[null],Parts,[null],Jackson,[null],55000,Inventory Adjustments
Etairos,[null],[null],Parts,[null],Jackson,[null],59998,Intra Business COGS
Etairos,[null],[null],Parts,[null],Jackson,[null],59999,Intercompany COGS
Etairos,[null],[null],Parts,[null],Jackson,[null],61110,Salaries
Etairos,[null],[null],Parts,[null],Jackson,[null],61160,Bonus
Etairos,[null],[null],Parts,[null],Jackson,[null],61310,Health
Etairos,[null],[null],Parts,[null],Jackson,[null],61340,401K
Etairos,[null],[null],Parts,[null],Jackson,[null],61410,FICA
Etairos,[null],[null],Parts,[null],Jackson,[null],61420,FUTA
Etairos,[null],[null],Parts,[null],Jackson,[null],61499,Commissions Expense
Etairos,[null],[null],Parts,[null],Jackson,[null],61500,Advertising
Etairos,[null],[null],Parts,[null],Jackson,[null],61600,Auto Expenses
Etairos,[null],[null],Parts,[null],Jackson,[null],61700,Bad Debt
Etairos,[null],[null],Parts,[null],Jackson,[null],61800,Charitable Contributions
Etairos,[null],[null],Parts,[null],Jackson,[null],62000,Building Rent
Etairos,[null],[null],Parts,[null],Jackson,[null],62025,Equipment Rent
Etairos,[null],[null],Parts,[null],Jackson,[null],62100,Dues & Subscriptions
Etairos,[null],[null],Parts,[null],Jackson,[null],63000,Office Expense
Etairos,[null],[null],Parts,[null],Jackson,[null],63010,Cleaning
Etairos,[null],[null],Parts,[null],Jackson,[null],63050,Postage
Etairos,[null],[null],Parts,[null],Jackson,[null],63070,Telephone
Etairos,[null],[null],Parts,[null],Jackson,[null],63095,Utilities Expense
Etairos,[null],[null],Parts,[null],Jackson,[null],63150,Computer Expense
Etairos,[null],[null],Parts,[null],Jackson,[null],63815,Consultant-Accounting
Etairos,[null],[null],Parts,[null],Jackson,[null],64000,Travel Expense
Etairos,[null],[null],Parts,[null],Jackson,[null],64040,Meals
Etairos,[null],[null],Parts,[null],Jackson,[null],64050,Entertainment Expense
Etairos,[null],[null],Parts,[null],Jackson,[null],65000,Maintenance Expense
Etairos,[null],[null],Parts,[null],Jackson,[null],69100,Fees - Bank
Etairos,[null],[null],Parts,[null],Jackson,[null],69110,Fees - Payroll
Etairos,[null],[null],Parts,[null],Jackson,[null],69200,Insurance
Etairos,[null],[null],Parts,[null],Jackson,[null],69210,Property
Etairos,[null],[null],Parts,[null],Jackson,[null],74100,Legal
Etairos,[null],[null],Parts,[null],Jackson,[null],74400,Accounting
Etairos,[null],[null],Parts,[null],Jackson,[null],75100,Property Tax
Etairos,[null],[null],Parts,[null],Jackson,[null],75300,Business License
Etairos,[null],[null],Parts,[null],Memphis,[null],40100,Revenue
Etairos,[null],[null],Parts,[null],Memphis,[null],40500,Shipping
Etairos,[null],[null],Parts,[null],Memphis,[null],49999,Intercompany Revenue
Etairos,[null],[null],Parts,[null],Memphis,[null],50000,Cost of Goods Sold
Etairos,[null],[null],Parts,[null],Memphis,[null],50100,Material COGS
Etairos,[null],[null],Parts,[null],Memphis,[null],50101,Cost of Goods Sold : Labor
Etairos,[null],[null],Parts,[null],Memphis,[null],50102,Cost of Goods Sold: Project Material
Etairos,[null],[null],Parts,[null],Memphis,[null],50103,Cost of Goods Sold: Subcontractor Graphics
Etairos,[null],[null],Parts,[null],Memphis,[null],50199,COGS move to IC COGS
Etairos,[null],[null],Parts,[null],Memphis,[null],50500,Freight
Etairos,[null],[null],Parts,[null],Memphis,[null],50700,Blygold Royalty
Etairos,[null],[null],Parts,[null],Memphis,[null],51498,Outside Broker
Etairos,[null],[null],Parts,[null],Memphis,[null],55000,Inventory Adjustments
Etairos,[null],[null],Parts,[null],Memphis,[null],57500,Prompt Pay Discounts
Etairos,[null],[null],Parts,[null],Memphis,[null],57600,Purchase Discounts
Etairos,[null],[null],Parts,[null],Memphis,[null],59998,Intra Business COGS
Etairos,[null],[null],Parts,[null],Memphis,[null],59999,Intercompany COGS
Etairos,[null],[null],Parts,[null],Memphis,[null],61100,Wages
Etairos,[null],[null],Parts,[null],Memphis,[null],61110,Salaries
Etairos,[null],[null],Parts,[null],Memphis,[null],61160,Bonus
Etairos,[null],[null],Parts,[null],Memphis,[null],61170,Commissions
Etairos,[null],[null],Parts,[null],Memphis,[null],61310,Health
Etairos,[null],[null],Parts,[null],Memphis,[null],61340,401K
Etairos,[null],[null],Parts,[null],Memphis,[null],61400,Payroll Tax
Etairos,[null],[null],Parts,[null],Memphis,[null],61410,FICA
Etairos,[null],[null],Parts,[null],Memphis,[null],61420,FUTA
Etairos,[null],[null],Parts,[null],Memphis,[null],61499,Commissions Expense
Etairos,[null],[null],Parts,[null],Memphis,[null],61500,Advertising
Etairos,[null],[null],Parts,[null],Memphis,[null],61600,Auto Expenses
Etairos,[null],[null],Parts,[null],Memphis,[null],61800,Charitable Contributions
Etairos,[null],[null],Parts,[null],Memphis,[null],62000,Building Rent
Etairos,[null],[null],Parts,[null],Memphis,[null],62025,Equipment Rent
Etairos,[null],[null],Parts,[null],Memphis,[null],62100,Dues & Subscriptions
Etairos,[null],[null],Parts,[null],Memphis,[null],63000,Office Expense
Etairos,[null],[null],Parts,[null],Memphis,[null],63010,Cleaning
Etairos,[null],[null],Parts,[null],Memphis,[null],63050,Postage
Etairos,[null],[null],Parts,[null],Memphis,[null],63070,Telephone
Etairos,[null],[null],Parts,[null],Memphis,[null],63095,Utilities Expense
Etairos,[null],[null],Parts,[null],Memphis,[null],63150,Computer Expense
Etairos,[null],[null],Parts,[null],Memphis,[null],63815,Consultant-Accounting
Etairos,[null],[null],Parts,[null],Memphis,[null],64000,Travel Expense
Etairos,[null],[null],Parts,[null],Memphis,[null],64040,Meals
Etairos,[null],[null],Parts,[null],Memphis,[null],64050,Entertainment Expense
Etairos,[null],[null],Parts,[null],Memphis,[null],65000,Maintenance Expense
Etairos,[null],[null],Parts,[null],Memphis,[null],68000,"Training Expense, Professional"
Etairos,[null],[null],Parts,[null],Memphis,[null],69120,Fees- Credit Card
Etairos,[null],[null],Parts,[null],Memphis,[null],69200,Insurance
Etairos,[null],[null],Parts,[null],Memphis,[null],69210,Property
Etairos,[null],[null],Parts,[null],Memphis,[null],74100,Legal
Etairos,[null],[null],Parts,[null],Memphis,[null],74400,Accounting
Etairos,[null],[null],Parts,[null],Memphis,[null],75100,Property Tax
Etairos,[null],[null],Parts,[null],Memphis,[null],75500,Other Taxes
Etairos,[null],[null],Service,[null],Arkansas,[null],61110,Salaries
Etairos,[null],[null],Service,[null],Arkansas,[null],61340,401K
Etairos,[null],[null],Service,[null],Arkansas,[null],61400,Payroll Tax
Etairos,[null],[null],Service,[null],Headquarters,[null],61110,Salaries
Etairos,[null],[null],Service,[null],Headquarters,[null],61340,401K
Etairos,[null],[null],Service,[null],Headquarters,[null],61400,Payroll Tax
Etairos,[null],[null],Service,[null],Jackson,[null],61110,Salaries
Etairos,[null],[null],Service,[null],Jackson,[null],61340,401K
Etairos,[null],[null],Service,[null],Jackson,[null],61400,Payroll Tax
Etairos,[null],[null],Service,[null],Memphis,[null],40100,Revenue
Etairos,[null],[null],Service,[null],Memphis,[null],49999,Intercompany Revenue
Etairos,[null],[null],Service,[null],Memphis,[null],50000,Cost of Goods Sold
Etairos,[null],[null],Service,[null],Memphis,[null],50102,Cost of Goods Sold: Project Material
Etairos,[null],[null],Service,[null],Memphis,[null],50103,Cost of Goods Sold: Subcontractor
Etairos,[null],[null],Service,[null],Memphis,[null],59999,Intercompany COGS
Etairos,[null],[null],Service,[null],Memphis,[null],61100,Wages
Etairos,[null],[null],Service,[null],Memphis,[null],61110,Salaries
Etairos,[null],[null],Service,[null],Memphis,[null],61120,Overtime
Etairos,[null],[null],Service,[null],Memphis,[null],61160,Bonus
Etairos,[null],[null],Service,[null],Memphis,[null],61310,Health
Etairos,[null],[null],Service,[null],Memphis,[null],61340,401K
Etairos,[null],[null],Service,[null],Memphis,[null],61400,Payroll Tax
Etairos,[null],[null],Service,[null],Memphis,[null],61410,FICA
Etairos,[null],[null],Service,[null],Memphis,[null],61420,FUTA
Etairos,[null],[null],Service,[null],Memphis,[null],61499,Commissions Expense
Etairos,[null],[null],Service,[null],Memphis,[null],61500,Advertising
Etairos,[null],[null],Service,[null],Memphis,[null],61600,Auto Expenses
Etairos,[null],[null],Service,[null],Memphis,[null],61700,Bad Debt
Etairos,[null],[null],Service,[null],Memphis,[null],61800,Charitable Contributions
Etairos,[null],[null],Service,[null],Memphis,[null],61900,Training & Seminars
Etairos,[null],[null],Service,[null],Memphis,[null],62000,Building Rent
Etairos,[null],[null],Service,[null],Memphis,[null],62025,Equipment Rent
Etairos,[null],[null],Service,[null],Memphis,[null],62100,Dues & Subscriptions
Etairos,[null],[null],Service,[null],Memphis,[null],63000,Office Expense
Etairos,[null],[null],Service,[null],Memphis,[null],63010,Cleaning
Etairos,[null],[null],Service,[null],Memphis,[null],63050,Postage
Etairos,[null],[null],Service,[null],Memphis,[null],63070,Telephone
Etairos,[null],[null],Service,[null],Memphis,[null],63090,Uniforms
Etairos,[null],[null],Service,[null],Memphis,[null],63095,Utilities Expense
Etairos,[null],[null],Service,[null],Memphis,[null],63150,Computer Expense
