Unnamed: 0,Transaction Type,Trx Date,Trx Number/ Cross Ref,Po Number,Customer Name (Only Bill to/ No Ship To),Customer Address,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Payment Term,Due Date,Unnamed: 14,Unnamed: 15,Invoice Amount,Unnamed: 17,Salesperson Name,Sales credit percentage,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37
,Type,Date,Num,P. O. #,Name,Name Address,Name Street1,Name Street2,Name City,Name State,Name Zip,Terms,Due Date,Class,Aging,Open Balance,S. O. #,,,,,Source Account #,Source Description,,,,Oracle BU,Oracle Branch,Oracle LOB,Oracle Dept,Oracle Account,Oracle IC Partner,Oracle Addback,Oracle Prod Line,Oracle Future,,Oracle GL String
,Invoice,2026-02-02 00:00:00,244692,63655,DK Systems:DK -Special Projects,"PO Box 886 Burlington, WA 98233 USA",PO Box 886,,Burlington,WA,98233,Net 30,2026-03-04 00:00:00,Seattle,26,1250,244692,,,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-02 00:00:00,244886,5948-EB966145S,C E D - Port Angeles,"11 Prospect Place Port Angeles, WA 98362 USA",11 Prospect Place,,Port Angeles,WA,98362,Net 30,2026-03-04 00:00:00,Seattle,26,453,244886,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-02 00:00:00,244648,24344140,McKinstry Company:MCK-KC Metro Equipment Transit Center,"PO Box 24406 Seattle, WA 98124 USA",PO Box 24406,,Seattle,WA,98124,Net 30,2026-03-04 00:00:00,Seattle,26,700,244648,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-02 00:00:00,244329-1,252349,Nordic Temperature Control:NTC-Ace Anacortes Greenhouse,"380 Pease Road Burlington, WA 98233 USA",380 Pease Road,,Burlington,WA,98233,Net 30,2026-03-04 00:00:00,Seattle,26,1785,244329,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-02 00:00:00,243773-1,Reber Ranch,Sound Heating And A/C:Sou-Reber Ranch,"5526 184th Street E Suite A Puyallup, WA 98375",5526 184th Street E,Suite A,Puyallup,WA,98375,Net 30,2026-03-04 00:00:00,Seattle,26,6250,243773,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-02 00:00:00,244775-2,26030030,McKinstry Company:MCK-Artise TI,"PO Box 24406 Seattle, WA 98124 USA",PO Box 24406,,Seattle,WA,98124,Net 30,2026-03-04 00:00:00,Seattle,26,175,244775,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-02 00:00:00,244507,926843,Hermanson Company:HER-Small Projects,"Hermanson Company 1221 2nd Ave N Kent, WA 98032",Hermanson Company,1221 2nd Ave N,Kent,WA,98032,Net 30,2026-03-04 00:00:00,Seattle,26,138,244507,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-02 00:00:00,243220,PO204657,PSR Mechanical Inc:PSR-Carillon Point Bldg 2000,"PO Box 27073 Seattle, WA 98165 USA",PO Box 27073,,Seattle,WA,98165,Net 30,2026-03-04 00:00:00,Seattle,26,3750,243220,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-02 00:00:00,244378,1022216-63373,Holaday-Parks Inc:HOL-small projects,"4600 S 134th Place Tukwila, WA 98168-3241 USA",4600 S 134th Place,,Tukwila,WA,98168-3241,Net 30,2026-03-04 00:00:00,Seattle,26,1350,244378,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-02 00:00:00,244391,KOZ Wetmore,Steele Mechanical:STM-KOZ Wetmore Everett,"3615 W Mukilteo Blvd Everett, WA 98203 USA",3615 W Mukilteo Blvd,,Everett,WA,98203,Net 30,2026-03-04 00:00:00,Seattle,26,3250,244391,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-02 00:00:00,244660,PO037935-1 20-23-24206,Hermanson Company:HER-Tulalip Casino,"1221 2nd Ave N Kent, WA 98032 USA",1221 2nd Ave N,,Kent,WA,98032,Net 30,2026-03-04 00:00:00,Seattle,26,804,244660,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-02 00:00:00,244372,15215,Blythe Mechanical Inc:BLY-Wilcox Farms,"3000 W Illinois St Bellingham, WA 98225 USA",3000 W Illinois St,,Bellingham,WA,98225,Net 30,2026-03-04 00:00:00,Seattle,26,550,244372,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-02 00:00:00,244805-2,2509-2720,Ocean Park Mechanical Inc:OCE-Live Nation TI,"2428 King George Hwy  Suite102 Surrey, BC V4P 1H5 CANADA",2428 King George Hwy  Suite102,,Surrey,BC,V4P 1H5,Net 30,2026-03-04 00:00:00,Seattle,26,550,244805,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-02 00:00:00,244888,6421523-00,RSD Refrigeration Supplies Distributor:RSD-Special Projects,"26021 Atlantic Ocean Dr Lake Forest, CA 92630 USA",26021 Atlantic Ocean Dr,,Lake Forest,CA,92630,Net 30,2026-03-04 00:00:00,Seattle,26,150,244888,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-02 00:00:00,244775-1,26030030,McKinstry Company:MCK-Artise TI,"PO Box 24406 Seattle, WA 98124 USA",PO Box 24406,,Seattle,WA,98124,Net 30,2026-03-04 00:00:00,Seattle,26,210,244775,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-02 00:00:00,243710,63586,DK Systems,"PO Box 886 Burlington, WA 98233 USA",PO Box 886,,Burlington,WA,98233,Net 30,2026-03-04 00:00:00,Seattle,26,1385,243710,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-02 00:00:00,244882,25259.0064,"JH Kelly, LLC:JHK-SIHB Thunderbird Treatment Facility","PO BOX 2038 Longview, WA 98632 USA",PO BOX 2038,,Longview,WA,98632,Net 30,2026-03-04 00:00:00,Seattle,26,305.75,244882,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-02 00:00:00,244904,55879  43987,Auburn Mechanical Inc:AUB-Auburn Mechanical - Small Projects,"PO Box 249 Auburn, WA 98071-0249 USA",PO Box 249,,Auburn,WA,98071-0249,Net 30,2026-03-04 00:00:00,Seattle,26,325,244904,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-02 00:00:00,244918,OR8235520,CoolSys Light Commercial Solutions:CoolSys Light - Small Projects,"645 E Missouri Ave, Suite 205, Phoenix Phoenix, AZ 85012 USA","645 E Missouri Ave, Suite 205, Phoenix",,Phoenix,AZ,85012,Net 30,2026-03-04 00:00:00,Seattle,26,150,244918,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-02 00:00:00,243370,1021274-46304,Holaday-Parks Inc:HOL-Boeing 2-80 Duct Silencers R1,"4600 S 134th Place Tukwila, WA 98168-3241 USA",4600 S 134th Place,,Tukwila,WA,98168-3241,Net 30,2026-03-04 00:00:00,Seattle,26,13260,243370,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-02 00:00:00,243976-1,125023-08,Comfort Systems USA NW:CNW-Small Projects,"17683 128th Pl NE Woodinville, WA 98072 USA",17683 128th Pl NE,,Woodinville,WA,98072,Net 30,2026-03-04 00:00:00,Seattle,26,693.57,243976,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Credit Memo,2026-02-02 00:00:00,244942,,"Morgan Mechanical, LLC","12314 134th Ct NE Redmond, WA 98052 USA",12314 134th Ct NE,,Redmond,WA,98052,Net 30,2026-03-04 00:00:00,Seattle,26,-84,,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-03 00:00:00,244895,030-006,AMS:AMS-Village at 47th,"22129 NE 114th Redmond, WA 98053 USA",22129 NE 114th,,Redmond,WA,98053,Net 30,2026-03-05 00:00:00,Seattle,25,881,244895,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-03 00:00:00,244954,203229,Elite Mechanical Services:Eli-GH Part,"2625 Reinhardt LN NE STE F Lacey, WA 98516 USA",2625 Reinhardt LN NE STE F,,Lacey,WA,98516,Net 30,2026-03-05 00:00:00,Seattle,25,650,244954,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-03 00:00:00,244971,30311,Hoover Commercial Refrigeration Inc,"3302 Cedardale Rd, Ste 300 Mount Vernon, WA 98274 USA","3302 Cedardale Rd, Ste 300",,Mount Vernon,WA,98274,Net 30,2026-03-05 00:00:00,Seattle,25,796,244971,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-03 00:00:00,244648-1,24344140,McKinstry Company:MCK-KC Metro Equipment Transit Center,"PO Box 24406 Seattle, WA 98124 USA",PO Box 24406,,Seattle,WA,98124,Net 30,2026-03-05 00:00:00,Seattle,25,350,244648,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-03 00:00:00,244921,BA8235528,CoolSys Light Commercial Solutions:CoolSys Light - Small Projects,"645 E Missouri Ave, Suite 205, Phoenix Phoenix, AZ 85012 USA","645 E Missouri Ave, Suite 205, Phoenix",,Phoenix,AZ,85012,Net 30,2026-03-05 00:00:00,Seattle,25,460,244921,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-03 00:00:00,244846,251402,Acco Engineered Systems (401856):ACC-AT&T Seattle 02 - Burien,"888 E. Walnut St (401856) Pasadena, CA 91101 USA",888 E. Walnut St (401856),,Pasadena,CA,91101,Net 30,2026-03-05 00:00:00,Seattle,25,210,244846,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-03 00:00:00,244357-1,R260057,Atlas Mechanical Inc.:ATL-Alexan Shoreline East,"428 North Pekin Road Woodland, WA 98674 USA",428 North Pekin Road,,Woodland,WA,98674,Net 30,2026-03-05 00:00:00,Seattle,25,400,244357,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-03 00:00:00,244952,PO927091,Hermanson Company:HER-Small Projects,"Hermanson Company 1221 2nd Ave N Kent, WA 98032",Hermanson Company,1221 2nd Ave N,Kent,WA,98032,Net 30,2026-03-05 00:00:00,Seattle,25,100,244952,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-03 00:00:00,244811,KPO00029773,Harris Pacific Northwest LLC:HRG-Harris Pacific NW Small Projects,"3436 Airport Dr Bellingham, WA 98226 USA",3436 Airport Dr,,Bellingham,WA,98226,Net 30,2026-03-05 00:00:00,Seattle,25,1010,244811,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-03 00:00:00,244754,689607,"MacDonald-Miller Facility Solutions, Inc.:MAC-Swedish Medical Center North Tower","PO Box 47983 Seattle, WA 98146 USA",PO Box 47983,,Seattle,WA,98146,Net 30,2026-03-05 00:00:00,Seattle,25,1200,244754,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-03 00:00:00,242220-1,235212,Acco Engineered Systems (401856):ACC-Redmond East Building 3 SEA135,"888 E. Walnut St (401856) Pasadena, CA 91101 USA",888 E. Walnut St (401856),,Pasadena,CA,91101,Net 30,2026-03-05 00:00:00,Seattle,25,9000,242220,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-03 00:00:00,243016,404858,Sunset Air:SUN-PTOI Housing Project,"5210 Lacey Boulevard SE Lacey, WA 98503 USA",5210 Lacey Boulevard SE,,Lacey,WA,98503,Net 30,2026-03-05 00:00:00,Seattle,25,3695,243016,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-04 00:00:00,244441-2,1022319-63374,Holaday-Parks Inc:HOL-small projects,"4600 S 134th Place Tukwila, WA 98168-3241 USA",4600 S 134th Place,,Tukwila,WA,98168-3241,Net 30,2026-03-06 00:00:00,Seattle,24,70,244441,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-04 00:00:00,244712,1164-303,Phoenix Mechanical Inc:PHO-Pacific Middle School Replacement P,"11119 Valley Ave E Puyallup, WA 98372 USA",11119 Valley Ave E,,Puyallup,WA,98372,Net 30,2026-03-06 00:00:00,Seattle,24,1005,244712,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-04 00:00:00,245011,125023-23,Comfort Systems USA NW:CNW-Small Projects,"17683 128th Pl NE Woodinville, WA 98072 USA",17683 128th Pl NE,,Woodinville,WA,98072,Net 30,2026-03-06 00:00:00,Seattle,24,1078,245011,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-04 00:00:00,244175,BurlingtonLongview1926,"Cowdrey Mechanical Systems LLC:CMS-Burlington - Longview, WA","PO Box 519 Brush Prairie, WA 98606 USA",PO Box 519,,Brush Prairie,WA,98606,Net 30,2026-03-06 00:00:00,Seattle,24,975,244175,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-04 00:00:00,244461,W043265,"Lynden Sheet Metal, Inc:Lyn-Vineyard Replacement FSDs","837 Evergreen Street Lynden, WA 98264 USA",837 Evergreen Street,,Lynden,WA,98264,Net 30,2026-03-06 00:00:00,Seattle,24,8450,244461,,,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-04 00:00:00,243151-1,676829,"MacDonald-Miller Facility Solutions, Inc.:MAC-UW Elevator Modernization Project","PO Box 47983 Seattle, WA 98146 USA",PO Box 47983,,Seattle,WA,98146,Net 30,2026-03-06 00:00:00,Seattle,24,55600,243151,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-04 00:00:00,243147,832218015,Flynn BEC LP:Fly-Boeing,"6435 Northwest Drive Mississauga, ON L4V1K2 CANADA",6435 Northwest Drive,,Mississauga,ON,L4V1K2,Immediate,2026-02-04 00:00:00,Seattle,24,420,243147,,,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-04 00:00:00,245084,Owens II,Diamond Heating:DIA-Owens II Astoria,"1425 N Roosevelt Seaside, OR 97138 USA",1425 N Roosevelt,,Seaside,OR,97138,Net 30,2026-03-06 00:00:00,Seattle,24,511,245084,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-04 00:00:00,245046,BMM1358,Blue Mountain Mechanical Inc:BLU-Comcast Aberdeen,"9227 Blue Mountain Lane SW, Ste A Tumwater, WA 98512 USA","9227 Blue Mountain Lane SW, Ste A",,Tumwater,WA,98512,Net 30,2026-03-06 00:00:00,Seattle,24,21.26,245046,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-04 00:00:00,244887,54336-9914,United Systems Mechanical Inc:USM-Kendall Chevrolet,"1400 Airport Way South Suite 202 Seattle, WA 98134",1400 Airport Way South,Suite 202,Seattle,WA,98134,Net 30,2026-03-06 00:00:00,Seattle,24,28,244887,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-04 00:00:00,244902,2J4470.000064,Auburn Mechanical Inc:AUB-Auburn Mechanical - Small Projects,"PO Box 249 Auburn, WA 98071-0249 USA",PO Box 249,,Auburn,WA,98071-0249,Net 30,2026-03-06 00:00:00,Seattle,24,335.87,244902,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-04 00:00:00,244890,4393-0-233700-7,Holmberg Company:HOM-Honda of Bellevue TI,"12001 SE 9th Pl, Suite 300 Bellevue, WA 98005 USA","12001 SE 9th Pl, Suite 300",,Bellevue,WA,98005,Net 30,2026-03-06 00:00:00,Seattle,24,449.1,244890,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-04 00:00:00,244938,30859,"Morgan Mechanical, LLC","12314 134th Ct NE Redmond, WA 98052 USA",12314 134th Ct NE,,Redmond,WA,98052,Net 30,2026-03-06 00:00:00,Seattle,24,64.73,244938,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-04 00:00:00,244932,jm928918,"Evergreen Refrigeration, LLC:Evergreen - Special Projects","727 S Kenyon St Seattle, WA 98108 USA",727 S Kenyon St,,Seattle,WA,98108,Net 30,2026-03-06 00:00:00,Seattle,24,36.12,244932,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-04 00:00:00,244329-2,252349,Nordic Temperature Control:NTC-Ace Anacortes Greenhouse,"380 Pease Road Burlington, WA 98233 USA",380 Pease Road,,Burlington,WA,98233,Net 30,2026-03-06 00:00:00,Seattle,24,1350,244329,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-04 00:00:00,244903,jm928914,"Evergreen Refrigeration, LLC:Evergreen - Special Projects","727 S Kenyon St Seattle, WA 98108 USA",727 S Kenyon St,,Seattle,WA,98108,Net 30,2026-03-06 00:00:00,Seattle,24,1328.12,244903,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-04 00:00:00,244908,JM928915,"Evergreen Refrigeration, LLC:Evergreen - Special Projects","727 S Kenyon St Seattle, WA 98108 USA",727 S Kenyon St,,Seattle,WA,98108,Net 30,2026-03-06 00:00:00,Seattle,24,1085.04,244908,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-04 00:00:00,244909,12194,"Emerald Aire, Inc.:Emerald Aire - Special Projects","5108 D St NW Auburn, WA 98001 USA",5108 D St NW,,Auburn,WA,98001,Net 30,2026-03-06 00:00:00,Seattle,24,287.7,244909,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-04 00:00:00,244086,PO037796,Hermanson Company:HER-Small Projects,"Hermanson Company 1221 2nd Ave N Kent, WA 98032",Hermanson Company,1221 2nd Ave N,Kent,WA,98032,Net 30,2026-03-06 00:00:00,Seattle,24,807,244086,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-04 00:00:00,244990,PO038377-1 14-25-27162,Hermanson Company:HER-Small Projects,"Hermanson Company 1221 2nd Ave N Kent, WA 98032",Hermanson Company,1221 2nd Ave N,Kent,WA,98032,Net 30,2026-03-06 00:00:00,Seattle,24,124.73,244990,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-04 00:00:00,243988-5,54282-9891,United Systems Mechanical Inc:USM-Tanager Apartments,"1400 Airport Way South Suite 202 Seattle, WA 98134",1400 Airport Way South,Suite 202,Seattle,WA,98134,Net 30,2026-03-06 00:00:00,Seattle,24,155,243988,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-04 00:00:00,244502,S-21883,Premier Mechanical & Electric:Premier Mechanical & Electric GOF,"18915 142nd AVE NE  #240 Woodinville, WA 98072 USA",18915 142nd AVE NE  #240,,Woodinville,WA,98072,Net 30,2026-03-06 00:00:00,Seattle,24,1350,244502,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-04 00:00:00,244913,1022731-80170,Holaday-Parks Inc:HOL-UW Broadcast Control Center at HEC,"4600 S 134th Place Tukwila, WA 98168-3241 USA",4600 S 134th Place,,Tukwila,WA,98168-3241,Net 30,2026-03-06 00:00:00,Seattle,24,776,244913,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-04 00:00:00,244926,1A4104.01-632,Auburn Mechanical Inc:AUB-UW Haggett Hall,"PO Box 249 Auburn, WA 98071-0249 USA",PO Box 249,,Auburn,WA,98071-0249,Net 30,2026-03-06 00:00:00,Seattle,24,700.98,244926,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-04 00:00:00,244947,SHOPK333,Air Systems Engineering Inc:ASE-Air Systems - Small Projects,"3602 S Pine St Tacoma, WA 98409 USA",3602 S Pine St,,Tacoma,WA,98409,Net 30,2026-03-06 00:00:00,Seattle,24,470.04,244947,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-04 00:00:00,241526,PO034153,Hermanson Company:HER-616 Battery,"1221 2nd Ave N Kent, WA 98032 USA",1221 2nd Ave N,,Kent,WA,98032,Net 30,2026-03-06 00:00:00,Seattle,24,4847.41,241526,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-04 00:00:00,242274,PO034176,Hermanson Company:HER-616 Battery,"1221 2nd Ave N Kent, WA 98032 USA",1221 2nd Ave N,,Kent,WA,98032,Net 30,2026-03-06 00:00:00,Seattle,24,276.46,242274,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-04 00:00:00,244862,1022651-90031,Holaday-Parks Inc:HOL-small projects,"4600 S 134th Place Tukwila, WA 98168-3241 USA",4600 S 134th Place,,Tukwila,WA,98168-3241,Net 30,2026-03-06 00:00:00,Seattle,24,194,244862,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-04 00:00:00,244861,Victory - Colin,AMS:AMS-Victory Northgate,"22129 NE 114th ST Bellevue, WA 98053 USA",22129 NE 114th ST,,Bellevue,WA,98053,Net 30,2026-03-06 00:00:00,Seattle,24,261,244861,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-04 00:00:00,244687,26046-SK,GB Systems:GB-South King Co Fire Admin Building Imp,"7202 NE 175Th St Kenmore, WA 98028 USA",7202 NE 175Th St,,Kenmore,WA,98028,Net 30,2026-03-06 00:00:00,Seattle,24,1255,244687,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-04 00:00:00,244676,sp928832,"Evergreen Refrigeration, LLC:Evergreen - Special Projects","727 S Kenyon St Seattle, WA 98108 USA",727 S Kenyon St,,Seattle,WA,98108,Net 30,2026-03-06 00:00:00,Seattle,24,4245,244676,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-04 00:00:00,244969-1,PO038363,Hermanson Company:HER-Small Projects,"Hermanson Company 1221 2nd Ave N Kent, WA 98032",Hermanson Company,1221 2nd Ave N,Kent,WA,98032,Net 30,2026-03-06 00:00:00,Seattle,24,284.83,244969,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-04 00:00:00,244969,PO038363,Hermanson Company:HER-Small Projects,"Hermanson Company 1221 2nd Ave N Kent, WA 98032",Hermanson Company,1221 2nd Ave N,Kent,WA,98032,Net 30,2026-03-06 00:00:00,Seattle,24,336,244969,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-04 00:00:00,244962,3220,Trimble Mechanical:TBM-Vashon Community Food Bank,"PO Box 2327 Buckley, WA 98321 USA",PO Box 2327,,Buckley,WA,98321,Net 30,2026-03-06 00:00:00,Seattle,24,293.52,244962,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
